customer_id,gender,age,senior_citizen,married,tenure_in_months,contract,payment_method,monthly_charge,total_charges,satisfaction_score,churn_label
6946-LMSQS,Male,80,Yes,Yes,25,One Year,Bank Withdrawal,89.05,2177.45,1,Yes
4039-HEUNW,Male,77,Yes,Yes,36,Month-to-Month,Bank Withdrawal,96.5,3436.1,3,Yes
0812-WUPTB,Male,65,Yes,Yes,1,Month-to-Month,Credit Card,70.85,70.85,2,Yes
2403-BCASL,Male,66,Yes,Yes,41,One Year,Bank Withdrawal,111.95,4534.9,2,Yes
3871-IKPYH,Male,70,Yes,No,1,Month-to-Month,Bank Withdrawal,69.1,69.1,3,Yes
1304-NECVQ,Female,69,Yes,No,2,Month-to-Month,Bank Withdrawal,78.55,149.55,2,Yes
5655-JSMZM,Male,66,Yes,No,49,Month-to-Month,Bank Withdrawal,96.2,4718.25,2,Yes
4505-EXZHB,Female,75,Yes,No,6,Month-to-Month,Bank Withdrawal,74.4,434.1,1,Yes
8972-HJWNV,Female,75,Yes,Yes,7,Month-to-Month,Bank Withdrawal,84.55,646.85,1,Yes
2860-RANUS,Female,67,Yes,No,20,Month-to-Month,Credit Card,85.8,1727.5,1,Yes
0406-BPDVR,Female,75,Yes,Yes,54,One Year,Credit Card,101.5,5373.1,2,Yes
5276-KQWHG,Female,74,Yes,No,2,Month-to-Month,Bank Withdrawal,69.6,131.65,3,Yes
9667-EQRXU,Female,74,Yes,No,30,Month-to-Month,Bank Withdrawal,40.3,1172.95,2,Yes
0946-CLJTI,Male,67,Yes,Yes,58,Month-to-Month,Bank Withdrawal,98.7,5812.6,1,Yes
0324-BRPCJ,Female,74,Yes,Yes,68,Month-to-Month,Bank Withdrawal,100.2,6851.65,1,Yes
9189-JWSHV,Female,69,Yes,Yes,24,Month-to-Month,Bank Withdrawal,93.55,2264.05,2,Yes
0576-WNXXC,Male,70,Yes,Yes,27,Month-to-Month,Bank Withdrawal,95.55,2510.2,1,Yes
5482-PLVPE,Female,79,Yes,No,2,Month-to-Month,Bank Withdrawal,24.35,41.85,1,Yes
4902-OHLSK,Female,76,Yes,No,29,Month-to-Month,Bank Withdrawal,98.65,2862.75,1,Yes
0495-ZBNGW,Male,78,Yes,Yes,5,Month-to-Month,Bank Withdrawal,79.9,343.95,2,Yes
2357-COQEK,Female,79,Yes,No,28,Month-to-Month,Bank Withdrawal,103.3,2890.65,2,Yes
2034-CGRHZ,Male,73,Yes,No,24,Month-to-Month,Credit Card,102.95,2496.7,3,Yes
9360-AHGNL,Female,74,Yes,Yes,43,One Year,Credit Card,109.55,4830.25,2,Yes
5485-WUYWF,Male,73,Yes,No,2,Month-to-Month,Bank Withdrawal,66.4,94.55,1,Yes
2632-UCGVD,Male,71,Yes,Yes,66,Month-to-Month,Credit Card,100.05,6871.9,2,Yes
6425-YQLLO,Female,68,Yes,Yes,66,One Year,Credit Card,105.95,6975.25,2,Yes
2091-RFFBA,Female,70,Yes,No,31,Month-to-Month,Bank Withdrawal,73.9,2217.15,1,Yes
6899-PPEEA,Female,66,Yes,No,37,Month-to-Month,Bank Withdrawal,96.55,3580.3,2,Yes
4597-NUCQV,Male,65,Yes,No,24,Month-to-Month,Bank Withdrawal,101.25,2440.15,3,Yes
3754-DXMRT,Male,78,Yes,No,2,Month-to-Month,Bank Withdrawal,44.15,92.65,2,Yes
7130-VTEWQ,Female,74,Yes,No,8,Month-to-Month,Bank Withdrawal,75.75,606.25,3,Yes
7903-CMPEY,Male,78,Yes,Yes,1,Month-to-Month,Bank Withdrawal,80.3,80.3,1,Yes
1704-NRWYE,Female,79,Yes,No,9,Month-to-Month,Bank Withdrawal,80.85,751.65,2,Yes
7481-ATQQS,Female,76,Yes,No,49,Month-to-Month,Credit Card,90.85,4515.85,2,Yes
0023-HGHWL,Male,67,Yes,No,1,Month-to-Month,Bank Withdrawal,25.1,25.1,3,Yes
1792-UXAFY,Female,80,Yes,No,17,Month-to-Month,Bank Withdrawal,89.15,1496.9,1,Yes
6161-UUUTA,Male,77,Yes,No,3,Month-to-Month,Bank Withdrawal,79.9,260.9,2,Yes
6543-XRMYR,Female,73,Yes,No,30,Month-to-Month,Bank Withdrawal,99.7,2967.35,1,Yes
2479-BRAMR,Male,74,Yes,Yes,41,Month-to-Month,Bank Withdrawal,83.75,3273.55,1,Yes
3714-JTVOV,Female,76,Yes,Yes,42,Month-to-Month,Credit Card,74.15,3229.4,1,Yes
8580-QVLOC,Female,78,Yes,Yes,72,Two Year,Credit Card,92.45,6440.25,1,Yes
2012-NWRPA,Female,78,Yes,Yes,11,Month-to-Month,Bank Withdrawal,99.55,1131.2,3,Yes
8808-ELEHO,Male,66,Yes,No,8,Month-to-Month,Bank Withdrawal,81.25,585.95,1,Yes
9058-CBREO,Female,69,Yes,No,1,Month-to-Month,Credit Card,50.55,50.55,1,Yes
8063-GBATB,Female,74,Yes,No,27,Month-to-Month,Bank Withdrawal,85.25,2287.25,1,Yes
1069-XAIEM,Female,68,Yes,No,1,Month-to-Month,Bank Withdrawal,85.05,85.05,1,Yes
6987-XQSJT,Female,68,Yes,No,54,Month-to-Month,Bank Withdrawal,79.5,4370.25,1,Yes
0722-TROQR,Female,68,Yes,No,4,Month-to-Month,Bank Withdrawal,74.9,321.75,1,Yes
6402-ZFPPI,Female,75,Yes,No,25,Month-to-Month,Credit Card,102.8,2660.2,1,Yes
9965-YOKZB,Male,73,Yes,No,9,Month-to-Month,Bank Withdrawal,83.85,790.15,1,Yes
0504-HHAPI,Female,72,Yes,No,27,Month-to-Month,Credit Card,88.3,2467.75,3,Yes
3791-LGQCY,Female,68,Yes,Yes,56,Month-to-Month,Bank Withdrawal,100.65,5688.05,1,Yes
8166-ZZTFS,Female,74,Yes,Yes,66,Two Year,Bank Withdrawal,80.55,5265.1,3,Yes
2956-GGUCQ,Male,71,Yes,Yes,24,Month-to-Month,Bank Withdrawal,78.85,1772.25,1,Yes
2778-OCLGR,Male,75,Yes,Yes,24,Month-to-Month,Bank Withdrawal,39.1,971.3,1,Yes
7067-KSAZT,Female,66,Yes,Yes,65,One Year,Bank Withdrawal,106.25,6979.8,1,Yes
9300-AGZNL,Male,76,Yes,No,1,Month-to-Month,Bank Withdrawal,94.0,94.0,1,Yes
1112-CUNAO,Female,67,Yes,No,15,Month-to-Month,Bank Withdrawal,89.85,1424.95,2,Yes
3389-YGYAI,Female,79,Yes,No,8,Month-to-Month,Bank Withdrawal,105.5,829.55,3,Yes
3070-DVEYC,Male,78,Yes,No,7,Month-to-Month,Credit Card,73.75,545.15,2,Yes
5707-ORNDZ,Male,79,Yes,No,9,Month-to-Month,Bank Withdrawal,54.55,494.05,1,Yes
8696-JKZNU,Female,78,Yes,No,37,Month-to-Month,Bank Withdrawal,76.25,2841.55,3,Yes
2055-PDADH,Female,71,Yes,No,3,Month-to-Month,Bank Withdrawal,70.4,204.7,3,Yes
2302-ANTDP,Female,76,Yes,Yes,48,Month-to-Month,Bank Withdrawal,117.45,5438.9,1,Yes
5233-GEEAX,Male,65,Yes,No,8,Month-to-Month,Bank Withdrawal,29.4,221.9,1,Yes
7137-RYLPP,Male,75,Yes,Yes,37,Month-to-Month,Bank Withdrawal,85.7,3171.15,2,Yes
3957-LXOLK,Female,75,Yes,No,28,Month-to-Month,Bank Withdrawal,106.15,3152.5,1,Yes
5281-BUZGT,Male,69,Yes,No,36,Month-to-Month,Bank Withdrawal,90.85,3186.7,1,Yes
2718-GAXQD,Female,68,Yes,Yes,4,Month-to-Month,Bank Withdrawal,46.0,181.6,1,Yes
3217-FZDMN,Female,66,Yes,No,8,Month-to-Month,Credit Card,94.45,742.95,1,Yes
7480-QNVZJ,Male,65,Yes,No,50,Month-to-Month,Bank Withdrawal,95.7,4816.7,3,Yes
7124-UGSUR,Female,77,Yes,Yes,61,One Year,Credit Card,104.4,6405.0,1,Yes
1862-SKORY,Female,66,Yes,Yes,40,Month-to-Month,Bank Withdrawal,39.3,1637.4,3,Yes
4816-JBHOV,Male,72,Yes,No,2,Month-to-Month,Bank Withdrawal,44.7,93.7,1,Yes
3247-ZVOUO,Male,77,Yes,Yes,10,Month-to-Month,Bank Withdrawal,85.55,851.75,1,Yes
1268-ASBGA,Female,66,Yes,Yes,16,Month-to-Month,Credit Card,85.35,1375.15,2,Yes
4713-LZDRV,Female,80,Yes,No,2,Month-to-Month,Bank Withdrawal,79.6,195.05,3,Yes
4325-NFSKC,Male,68,Yes,No,19,Month-to-Month,Bank Withdrawal,90.6,1660.0,1,Yes
6502-HCJTI,Male,78,Yes,Yes,7,Month-to-Month,Credit Card,94.7,673.1,1,Yes
8258-GSTJK,Male,74,Yes,No,3,Month-to-Month,Bank Withdrawal,77.0,237.75,1,Yes
2995-UPRYS,Female,74,Yes,Yes,40,One Year,Credit Card,99.2,4062.2,3,Yes
6686-YPGHK,Male,65,Yes,No,47,Month-to-Month,Credit Card,85.5,4042.3,3,Yes
8020-BWHYL,Female,70,Yes,No,15,Month-to-Month,Credit Card,75.3,1147.45,3,Yes
6892-XPFPU,Male,70,Yes,Yes,24,Month-to-Month,Bank Withdrawal,104.25,2433.9,1,Yes
8010-EZLOU,Male,75,Yes,No,15,Month-to-Month,Bank Withdrawal,80.2,1217.25,1,Yes
8062-YBDOE,Male,70,Yes,No,1,Month-to-Month,Bank Withdrawal,69.65,69.65,2,Yes
3672-YITQD,Male,71,Yes,Yes,36,Month-to-Month,Bank Withdrawal,84.1,3021.6,1,Yes
8988-ECPJR,Female,79,Yes,Yes,34,Month-to-Month,Credit Card,79.6,2718.3,1,Yes
3776-EKTKM,Female,79,Yes,No,1,Month-to-Month,Bank Withdrawal,36.45,36.45,3,Yes
0643-OKLRP,Female,73,Yes,Yes,47,Month-to-Month,Bank Withdrawal,80.35,3825.85,1,Yes
9381-NDKME,Female,74,Yes,Yes,24,Month-to-Month,Credit Card,40.65,933.3,1,Yes
8327-LZKAS,Female,80,Yes,Yes,43,One Year,Bank Withdrawal,107.55,4533.9,2,Yes
1075-BGWOH,Male,69,Yes,Yes,16,Month-to-Month,Bank Withdrawal,98.75,1587.55,2,Yes
8485-GJCDN,Female,71,Yes,No,5,Month-to-Month,Credit Card,69.05,318.5,3,Yes
6029-WTIPC,Male,73,Yes,No,37,Month-to-Month,Bank Withdrawal,101.1,3744.05,1,Yes
3317-HRTNN,Female,79,Yes,No,5,Month-to-Month,Bank Withdrawal,45.7,198.0,3,Yes
5569-OUICF,Female,67,Yes,Yes,28,Month-to-Month,Credit Card,101.3,2812.2,3,Yes
5747-PMBSQ,Male,72,Yes,Yes,10,Month-to-Month,Credit Card,92.5,934.1,1,Yes
2982-IHMFT,Female,75,Yes,No,1,Month-to-Month,Credit Card,74.45,74.45,3,Yes
5143-EGQFK,Female,76,Yes,No,10,Month-to-Month,Bank Withdrawal,29.65,291.4,2,Yes
6168-WFVVF,Female,69,Yes,No,3,Month-to-Month,Bank Withdrawal,70.3,235.5,3,Yes
7450-NWRTR,Male,76,Yes,No,12,Month-to-Month,Bank Withdrawal,99.45,1200.15,3,Yes
6005-OBZPH,Female,68,Yes,No,26,Month-to-Month,Bank Withdrawal,89.15,2277.65,1,Yes
7932-WPTDS,Female,77,Yes,Yes,1,Month-to-Month,Bank Withdrawal,24.8,24.8,1,Yes
7000-WCEVQ,Female,67,Yes,No,20,Month-to-Month,Credit Card,61.6,1174.35,1,Yes
5959-BELXA,Male,67,Yes,No,32,Month-to-Month,Credit Card,96.15,3019.25,2,Yes
2506-TNFCO,Female,76,Yes,Yes,1,Month-to-Month,Bank Withdrawal,69.55,69.55,2,Yes
6060-DRTNL,Female,66,Yes,No,5,Month-to-Month,Credit Card,84.85,415.55,1,Yes
8473-VUVJN,Male,80,Yes,No,1,Month-to-Month,Bank Withdrawal,73.65,73.65,3,Yes
0196-VULGZ,Female,78,Yes,Yes,6,Month-to-Month,Bank Withdrawal,84.35,474.9,3,Yes
1976-CFOCS,Female,69,Yes,Yes,1,Month-to-Month,Bank Withdrawal,46.0,46.0,1,Yes
4631-OACRM,Male,78,Yes,No,15,Month-to-Month,Bank Withdrawal,79.4,1156.1,1,Yes
3755-JBMNH,Male,78,Yes,Yes,16,Month-to-Month,Bank Withdrawal,71.8,1167.8,1,Yes
6345-ULYRW,Male,68,Yes,Yes,44,One Year,Credit Card,88.4,3912.9,3,Yes
0013-EXCHZ,Female,75,Yes,Yes,3,Month-to-Month,Credit Card,83.9,267.4,1,Yes
5550-VFRLC,Female,70,Yes,No,1,Month-to-Month,Bank Withdrawal,69.85,69.85,1,Yes
2657-ALMWY,Female,65,Yes,Yes,26,Month-to-Month,Bank Withdrawal,84.95,2169.75,3,Yes
6284-AHOOQ,Male,71,Yes,No,22,Month-to-Month,Bank Withdrawal,90.5,1910.6,1,Yes
2460-FPSYH,Female,72,Yes,No,40,Month-to-Month,Bank Withdrawal,55.8,2109.35,1,Yes
5028-HTLJB,Male,69,Yes,No,1,Month-to-Month,Credit Card,20.05,20.05,1,Yes
0875-CABNR,Female,70,Yes,No,10,Month-to-Month,Credit Card,84.6,865.55,3,Yes
6982-UQZLY,Female,80,Yes,Yes,1,Month-to-Month,Credit Card,20.85,20.85,3,Yes
0193-ESZXP,Female,73,Yes,Yes,58,One Year,Credit Card,105.5,6205.5,1,Yes
4369-HTUIF,Male,73,Yes,No,6,Month-to-Month,Bank Withdrawal,85.15,503.6,2,Yes
5287-QWLKY,Male,79,Yes,Yes,71,Month-to-Month,Credit Card,105.1,7548.1,1,Yes
1891-UAWWU,Female,79,Yes,Yes,20,Month-to-Month,Bank Withdrawal,90.8,1951.0,1,Yes
3096-JRDSO,Female,73,Yes,Yes,27,Month-to-Month,Bank Withdrawal,104.3,2867.75,1,Yes
2398-YPMUR,Female,77,Yes,Yes,13,Month-to-Month,Bank Withdrawal,70.15,916.75,2,Yes
1265-XTECC,Female,68,Yes,Yes,68,One Year,Credit Card,96.55,6581.9,1,Yes
4871-JTKJF,Female,70,Yes,No,1,Month-to-Month,Bank Withdrawal,69.65,69.65,3,Yes
1415-YFWLT,Female,68,Yes,No,1,Month-to-Month,Bank Withdrawal,89.3,89.3,1,Yes
3500-RMZLT,Female,76,Yes,No,15,Month-to-Month,Credit Card,96.3,1426.75,1,Yes
2642-DTVCO,Male,68,Yes,No,9,Month-to-Month,Bank Withdrawal,85.05,746.5,3,Yes
1363-TXLSL,Male,80,Yes,Yes,1,Month-to-Month,Bank Withdrawal,70.3,70.3,1,Yes
7136-RVDTZ,Male,79,Yes,No,70,One Year,Bank Withdrawal,45.25,3264.45,2,Yes
6927-WTFIV,Male,78,Yes,No,20,Month-to-Month,Credit Card,71.3,1389.2,2,Yes
3398-ZOUAA,Male,76,Yes,Yes,21,Month-to-Month,Bank Withdrawal,69.1,1474.75,2,Yes
4844-JJWUY,Female,65,Yes,No,1,Month-to-Month,Bank Withdrawal,86.0,86.0,1,Yes
4785-QRJHC,Male,80,Yes,Yes,46,One Year,Bank Withdrawal,59.9,2816.65,3,Yes
1965-AKTSX,Female,65,Yes,No,14,Month-to-Month,Bank Withdrawal,78.95,1101.85,1,Yes
7248-VZQLC,Female,78,Yes,No,47,Month-to-Month,Bank Withdrawal,85.2,3969.35,1,Yes
0011-IGKFF,Male,78,Yes,Yes,13,Month-to-Month,Bank Withdrawal,98.0,1237.85,1,Yes
6496-SLWHQ,Male,68,Yes,No,3,Month-to-Month,Bank Withdrawal,105.0,294.45,3,Yes
9912-GVSEQ,Female,73,Yes,Yes,26,Month-to-Month,Bank Withdrawal,93.85,2381.55,2,Yes
5383-MMTWC,Female,75,Yes,Yes,8,Month-to-Month,Bank Withdrawal,84.0,613.4,3,Yes
6877-LGWXO,Male,66,Yes,Yes,18,Month-to-Month,Bank Withdrawal,78.55,1422.65,3,Yes
5167-GBFRE,Male,73,Yes,No,4,Month-to-Month,Bank Withdrawal,25.2,102.5,3,Yes
1324-NLTJE,Female,73,Yes,No,15,Month-to-Month,Credit Card,55.0,757.1,1,Yes
5567-WSELE,Male,70,Yes,Yes,3,Month-to-Month,Bank Withdrawal,94.6,279.55,1,Yes
6646-VRFOL,Male,74,Yes,Yes,53,Month-to-Month,Bank Withdrawal,103.85,5485.5,1,Yes
9090-SGQXL,Male,70,Yes,Yes,68,Month-to-Month,Bank Withdrawal,105.3,7299.65,3,Yes
6595-YGXIT,Male,71,Yes,No,25,Month-to-Month,Bank Withdrawal,88.95,2291.2,2,Yes
9835-ZIITK,Male,66,Yes,Yes,66,One Year,Bank Withdrawal,110.85,7491.75,1,Yes
5649-TJHOV,Male,68,Yes,Yes,27,Month-to-Month,Bank Withdrawal,36.5,1032.0,1,Yes
9253-QXKBE,Male,73,Yes,Yes,29,Month-to-Month,Bank Withdrawal,94.45,2653.65,1,Yes
8775-LHDJH,Female,77,Yes,Yes,1,Month-to-Month,Bank Withdrawal,90.6,90.6,2,Yes
3097-NQYSN,Male,73,Yes,Yes,2,Month-to-Month,Credit Card,86.85,156.35,1,Yes
3565-UNOCC,Female,65,Yes,Yes,29,Month-to-Month,Bank Withdrawal,99.05,2952.85,1,Yes
9190-MFJLN,Male,65,Yes,No,19,Month-to-Month,Credit Card,95.9,1777.9,1,Yes
1095-JUDTC,Female,78,Yes,No,47,Month-to-Month,Bank Withdrawal,95.05,4504.55,2,Yes
5385-SUIRI,Male,69,Yes,Yes,52,Month-to-Month,Bank Withdrawal,104.2,5568.35,1,Yes
6328-ZPBGN,Female,67,Yes,No,11,Month-to-Month,Bank Withdrawal,95.15,997.65,2,Yes
2856-NNASM,Male,74,Yes,No,43,Month-to-Month,Mailed Check,89.55,3856.75,1,Yes
6769-DYBQN,Male,77,Yes,No,46,Month-to-Month,Bank Withdrawal,85.0,3969.4,1,Yes
2446-BEGGB,Female,79,Yes,No,6,Month-to-Month,Bank Withdrawal,98.25,560.6,3,Yes
1496-GGSUK,Female,68,Yes,No,1,Month-to-Month,Mailed Check,25.7,25.7,1,Yes
3296-SILRA,Female,76,Yes,Yes,1,Month-to-Month,Mailed Check,76.4,76.4,2,Yes
5180-UCIIQ,Male,80,Yes,Yes,22,Month-to-Month,Mailed Check,40.05,880.2,1,Yes
1977-STDKI,Female,72,Yes,No,1,Month-to-Month,Bank Withdrawal,73.0,73.0,1,Yes
5813-UECBU,Male,78,Yes,No,33,Month-to-Month,Credit Card,83.85,2716.3,2,Yes
4342-HENTK,Female,67,Yes,No,2,Month-to-Month,Bank Withdrawal,70.65,142.35,1,Yes
1597-LHYNC,Female,74,Yes,No,26,Month-to-Month,Bank Withdrawal,95.0,2497.2,1,Yes
8651-ENBZX,Female,68,Yes,No,60,One Year,Bank Withdrawal,106.0,6441.4,3,Yes
9286-DOJGF,Female,66,Yes,Yes,38,Month-to-Month,Bank Withdrawal,74.95,2869.85,1,Yes
9661-MHUMO,Male,71,Yes,Yes,1,Month-to-Month,Credit Card,49.25,49.25,3,Yes
8884-ADFVN,Male,65,Yes,Yes,7,Month-to-Month,Bank Withdrawal,101.95,700.85,1,Yes
2720-WGKHP,Male,65,Yes,No,2,Month-to-Month,Bank Withdrawal,94.0,181.7,1,Yes
9776-CLUJA,Female,69,Yes,Yes,51,Month-to-Month,Bank Withdrawal,77.5,3807.35,1,Yes
3551-HUAZH,Male,68,Yes,No,1,Month-to-Month,Bank Withdrawal,74.4,74.4,2,Yes
8634-MPHTR,Male,68,Yes,Yes,47,Month-to-Month,Bank Withdrawal,100.05,4871.05,1,Yes
2474-BRUCM,Male,76,Yes,Yes,40,Month-to-Month,Bank Withdrawal,101.85,4086.3,1,Yes
0616-ATFGB,Male,74,Yes,Yes,1,Month-to-Month,Bank Withdrawal,25.05,25.05,1,Yes
7235-NXZCP,Male,79,Yes,No,2,Month-to-Month,Mailed Check,74.85,156.4,2,Yes
6661-HBGWL,Female,69,Yes,No,42,Month-to-Month,Bank Withdrawal,104.75,4323.45,1,Yes
9317-WZPGV,Female,74,Yes,No,2,Month-to-Month,Bank Withdrawal,79.75,159.4,3,Yes
3621-CEOVK,Female,71,Yes,Yes,14,Month-to-Month,Bank Withdrawal,100.2,1369.8,1,Yes
7632-MNYOY,Male,69,Yes,No,66,One Year,Credit Card,110.9,7432.05,3,Yes
9248-OJYKK,Male,74,Yes,No,1,Month-to-Month,Bank Withdrawal,76.45,76.45,3,Yes
3398-FSHON,Female,79,Yes,No,12,Month-to-Month,Bank Withdrawal,91.3,1094.5,2,Yes
3319-DWOEP,Male,69,Yes,Yes,6,Month-to-Month,Bank Withdrawal,95.75,573.75,3,Yes
0818-OCPZO,Male,80,Yes,No,27,Month-to-Month,Bank Withdrawal,81.45,2122.05,3,Yes
1389-CXMLU,Male,65,Yes,No,3,Month-to-Month,Bank Withdrawal,91.05,289.1,2,Yes
5561-NWEVX,Female,78,Yes,Yes,2,Month-to-Month,Bank Withdrawal,79.2,172.85,3,Yes
2272-QAGFO,Female,75,Yes,No,14,Month-to-Month,Bank Withdrawal,74.3,1096.25,3,Yes
3768-NLUBH,Male,73,Yes,Yes,57,Month-to-Month,Bank Withdrawal,100.6,5746.15,1,Yes
7359-SSBJK,Female,80,Yes,No,64,Two Year,Credit Card,70.2,4481.0,1,Yes
0685-MLYYM,Female,74,Yes,No,2,Month-to-Month,Bank Withdrawal,70.75,154.85,2,Yes
7957-RYHQD,Female,65,Yes,No,40,Month-to-Month,Credit Card,79.2,3233.85,1,Yes
6230-BSUXY,Female,71,Yes,No,1,Month-to-Month,Bank Withdrawal,85.0,85.0,2,Yes
3990-QYKBE,Male,74,Yes,Yes,37,Month-to-Month,Bank Withdrawal,92.5,3473.4,1,Yes
9274-CNFMO,Male,76,Yes,Yes,4,Month-to-Month,Bank Withdrawal,74.95,308.7,2,Yes
3005-NFMTA,Male,73,Yes,No,55,Month-to-Month,Bank Withdrawal,98.8,5617.75,2,Yes
5389-FFVKB,Male,71,Yes,Yes,32,Month-to-Month,Credit Card,80.3,2483.05,1,Yes
8444-WRIDW,Female,72,Yes,No,66,Month-to-Month,Credit Card,80.45,5224.35,2,Yes
5868-YWPDW,Male,76,Yes,Yes,6,Month-to-Month,Bank Withdrawal,84.2,519.15,2,Yes
1273-MTETI,Female,69,Yes,No,4,Month-to-Month,Bank Withdrawal,88.85,372.45,3,Yes
5480-HPRRX,Female,80,Yes,No,3,Month-to-Month,Bank Withdrawal,25.3,77.75,3,Yes
7234-FECYN,Female,78,Yes,No,8,Month-to-Month,Bank Withdrawal,101.35,780.5,3,Yes
1400-MMYXY,Male,71,Yes,Yes,3,Month-to-Month,Bank Withdrawal,105.9,334.65,2,Yes
7142-HVGBG,Male,73,Yes,Yes,43,Month-to-Month,Bank Withdrawal,103.0,4414.3,1,Yes
1564-NTYXF,Female,79,Yes,No,13,Month-to-Month,Bank Withdrawal,82.0,1127.2,2,Yes
0886-QGENL,Female,72,Yes,Yes,27,Month-to-Month,Bank Withdrawal,101.25,2754.45,1,Yes
8739-WWKDU,Male,69,Yes,No,25,Month-to-Month,Bank Withdrawal,89.5,2196.15,1,Yes
8685-WHQPW,Female,79,Yes,No,22,Month-to-Month,Bank Withdrawal,74.4,1692.6,1,Yes
7240-FQLHE,Female,68,Yes,Yes,18,Month-to-Month,Bank Withdrawal,99.75,1836.25,2,Yes
6664-FPDAC,Female,77,Yes,No,56,One Year,Bank Withdrawal,111.95,6418.9,3,Yes
0786-VSSUD,Male,68,Yes,No,16,Month-to-Month,Mailed Check,39.0,679.85,1,Yes
6583-QGCSI,Female,79,Yes,Yes,50,Month-to-Month,Bank Withdrawal,88.05,4367.35,3,Yes
1980-KXVPM,Female,68,Yes,No,3,Month-to-Month,Credit Card,75.05,256.25,1,Yes
0723-DRCLG,Female,73,Yes,Yes,1,Month-to-Month,Bank Withdrawal,74.45,74.45,2,Yes
6894-LFHLY,Male,79,Yes,No,1,Month-to-Month,Bank Withdrawal,75.75,75.75,1,Yes
8361-LTMKD,Male,75,Yes,Yes,4,Month-to-Month,Mailed Check,74.4,306.6,2,Yes
3841-NFECX,Female,69,Yes,Yes,71,Two Year,Credit Card,96.35,6766.95,4,No
4929-XIHVW,Male,79,Yes,Yes,2,One Year,Credit Card,95.5,181.65,5,No
3413-BMNZE,Male,71,Yes,No,1,One Year,Bank Withdrawal,45.25,45.25,3,No
8012-SOUDQ,Female,65,Yes,No,43,One Year,Bank Withdrawal,90.25,3838.75,4,No
6575-SUVOI,Female,65,Yes,Yes,25,One Year,Credit Card,69.5,1752.65,4,No
4667-QONEA,Female,72,Yes,Yes,60,One Year,Credit Card,74.85,4456.35,3,No
5067-XJQFU,Male,77,Yes,Yes,66,One Year,Bank Withdrawal,108.45,7076.35,5,No
1891-QRQSA,Male,71,Yes,Yes,64,Two Year,Bank Withdrawal,111.6,7099.0,4,No
2673-CXQEU,Female,73,Yes,No,56,One Year,Bank Withdrawal,110.5,6139.5,4,No
0191-ZHSKZ,Male,80,Yes,No,30,One Year,Bank Withdrawal,74.75,2111.3,4,No
2424-WVHPL,Male,79,Yes,No,1,One Year,Bank Withdrawal,74.7,74.7,5,No
5386-THSLQ,Female,65,Yes,Yes,66,One Year,Bank Withdrawal,45.55,3027.25,5,No
2639-UGMAZ,Male,73,Yes,No,71,One Year,Bank Withdrawal,56.45,3985.35,3,No
3146-MSEGF,Female,71,Yes,Yes,72,Two Year,Credit Card,88.05,6425.65,3,No
1131-QQZEB,Male,66,Yes,Yes,71,Two Year,Bank Withdrawal,23.95,1756.2,3,No
2504-DSHIH,Male,66,Yes,Yes,23,One Year,Bank Withdrawal,86.8,1975.85,3,No
9058-HRZSV,Female,77,Yes,Yes,65,One Year,Bank Withdrawal,94.4,6126.15,4,No
4522-AKYLR,Female,68,Yes,No,13,One Year,Bank Withdrawal,54.8,731.3,4,No
0221-WMXNQ,Male,66,Yes,No,4,One Year,Bank Withdrawal,75.35,273.4,3,No
5046-NUHWD,Female,69,Yes,Yes,29,One Year,Bank Withdrawal,45.0,1228.65,3,No
7529-ZDFXI,Male,79,Yes,Yes,57,One Year,Bank Withdrawal,89.85,4925.35,5,No
3197-ARFOY,Female,67,Yes,No,19,One Year,Mailed Check,105.0,2007.25,3,No
4716-HHKQH,Male,68,Yes,Yes,20,One Year,Bank Withdrawal,107.05,2172.05,3,No
3179-GBRWV,Male,79,Yes,Yes,21,One Year,Bank Withdrawal,64.95,1339.8,4,No
4847-TAJYI,Female,77,Yes,No,6,One Year,Bank Withdrawal,89.35,567.8,3,No
6851-WEFYX,Male,73,Yes,Yes,35,One Year,Bank Withdrawal,100.8,3437.5,5,No
3167-SNQPL,Male,71,Yes,Yes,38,One Year,Bank Withdrawal,101.15,3741.85,5,No
2799-ARNLO,Female,67,Yes,Yes,5,One Year,Bank Withdrawal,69.35,341.6,4,No
5701-YVSVF,Female,68,Yes,Yes,11,One Year,Bank Withdrawal,82.9,880.05,4,No
5697-GOMBF,Female,75,Yes,Yes,28,One Year,Bank Withdrawal,35.9,973.65,5,No
2739-CACDQ,Female,79,Yes,No,17,One Year,Credit Card,82.65,1470.05,4,No
6035-BXTTY,Female,69,Yes,No,32,One Year,Bank Withdrawal,54.65,1830.1,5,No
0021-IKXGC,Female,72,Yes,No,1,One Year,Bank Withdrawal,72.1,72.1,4,No
4654-DLAMQ,Female,69,Yes,Yes,64,One Year,Bank Withdrawal,97.0,6430.9,3,No
4115-NZRKS,Female,72,Yes,No,7,One Year,Bank Withdrawal,89.15,574.35,5,No
3351-NGXYI,Female,70,Yes,No,16,One Year,Bank Withdrawal,54.1,889.0,3,No
8204-YJCLA,Male,78,Yes,Yes,72,Two Year,Bank Withdrawal,64.8,4732.35,3,No
9774-NRNAU,Male,77,Yes,Yes,27,One Year,Bank Withdrawal,84.8,2309.55,3,No
0224-RLWWD,Female,73,Yes,No,2,One Year,Bank Withdrawal,44.3,89.3,3,No
